user,pre_avg_nec_time,pre_norm_avg_nec_time,pre_std_nec_time,pre_norm_std_nec_time,pre_link_choice_clicked,pre_narrative_element_change,pre_link_choice_ratio
778e1bfe-6dfb-4e03-885e-277338ccd835,53.635,0.745,14.332,0.391,5,6,0.833
994d3d53-a19c-4f0b-9e74-ed25e7fa2b7f,62.572,0.785,17.333,0.401,11,6,1.833
262ab11b-1b6a-4ae7-a7c3-1ac344892da0,56.638,0.775,13.42,0.403,12,6,2.0
144de1cc-f910-4c4a-b6f7-efeec861429f,40.605,0.602,23.32,0.397,6,6,1.0
b35fac4f-2e16-4e6c-90f6-be25f28f72c8,45.665,0.619,20.329,0.386,11,6,1.833
2a3b82a6-7821-408e-abb2-d835997a9a78,50.971,0.762,21.401,0.356,5,10,0.5
0e151610-3123-4886-abed-4ed181606957,63.202,0.785,16.737,0.399,9,6,1.5
be9e5961-b6fc-44ee-b1b4-cf04541ec104,54.686,0.747,13.304,0.391,5,6,0.833
289a3768-6afd-48ac-b95a-dc5d110bdc64,53.098,0.748,14.487,0.388,5,6,0.833
99432008-3b92-45c4-b014-23527a7df27e,59.467,0.747,15.799,0.389,5,6,0.833
ac81e025-2e46-4ae3-a5c7-1c109bd187c7,39.976,0.608,23.82,0.394,13,6,2.167
e8ac3b6b-3e16-4aa4-81e9-3ee3af2905ff,53.376,0.759,15.23,0.394,6,6,1.0
48c46182-2f09-4bd0-85e9-2ad4e4139b14,48.57,0.644,18.861,0.383,5,6,0.833
c4f9832e-ba17-41e3-9d49-da1cb90943dd,60.036,0.759,17.688,0.388,7,6,1.167
b4be8ae2-393f-41f0-b81b-b0bf5cd29e25,53.411,0.746,14.374,0.39,5,6,0.833
848dd966-940e-463c-a3a8-0ada4b1b3246,57.022,0.806,12.642,0.403,4,6,0.667
e4e7c0ec-b1fb-41df-9fdd-c44e65538d46,59.289,0.806,12.707,0.418,5,6,0.833
651b0a2f-a423-4471-82e8-970ad79d8099,47.948,0.674,9.085,0.347,6,6,1.0
bdd56821-6640-43d9-80aa-e0c3408180bd,52.841,0.581,29.637,0.465,4,6,0.667
3df80dbd-d8c1-4b60-a26c-93cf888441fb,43.448,0.563,23.455,0.42,19,6,3.167
905a236a-6d8f-4dc4-81e9-e813a8afeb7f,52.697,0.744,15.069,0.389,6,6,1.0
6d0495d2-ed1e-418c-b67b-6f284b5f464f,62.982,0.774,16.05,0.394,6,6,1.0
ffc36405-732f-4e0a-bea7-4a508051c07e,47.591,0.624,23.565,0.522,8,6,1.333
65618a1d-1f57-4feb-bf64-21cd25882279,44.125,0.624,28.348,0.409,6,6,1.0
274142d7-d7d2-4c62-8249-7a50b01d087c,56.29,0.762,13.22,0.397,8,6,1.333
3d2f66b3-a6e4-4509-9839-bcbd69dcd8b6,83.593,0.792,47.304,0.42,23,6,3.833
3dadb5a1-0786-44ee-acdb-040ece7e131c,56.169,0.821,17.492,0.412,5,6,0.833
eeb8fae4-e32a-4907-9716-0844535c4e44,33.938,0.427,6.093,0.234,11,6,1.833
587f1a9d-e58c-40cc-a633-859e2e5123b3,34.038,0.385,17.444,0.355,40,6,6.667
841fa3f1-ba6b-4c13-a614-3ed360bbd690,20.405,0.288,10.741,0.169,8,6,1.333
be13587a-01b7-4c36-929d-58210c4d715f,62.83,0.8,20.748,0.4,4,6,0.667
e2f1fa03-4a9e-4e18-98d5-fb859563b17e,54.269,0.771,13.694,0.39,6,6,1.0
91a4400e-ae43-415c-bd03-a080e0f2dc70,57.432,0.773,12.604,0.403,8,6,1.333
3cb698ee-08e3-4b9c-a35e-d9e05d31b58b,56.959,0.689,20.931,0.443,12,6,2.0
b57a6996-5430-4761-bc21-f3cfe7a1b65c,38.047,0.449,17.825,0.262,11,6,1.833
25e9a8c8-c100-4ba8-89d6-c4b4c44e27a8,55.678,0.8,13.341,0.4,4,6,0.667
45c3cefc-e2bc-4deb-81d4-ff879e48d8bf,66.598,0.803,16.378,0.401,5,6,0.833
c1dcded4-3481-494e-bbdf-697299b268e1,56.857,0.748,12.881,0.392,5,6,0.833
ca8d79fd-d8c4-4a5e-8a70-513ed4b40f09,23.271,0.355,9.188,0.194,5,6,0.833
05d9d9a6-0c64-4bc3-bf7e-0afe44452683,55.908,0.752,18.563,0.391,5,6,0.833
247d6ad2-6cea-4da7-a30e-6280543fe95d,58.188,0.804,10.91,0.402,5,6,0.833
69b85d12-54ac-4a51-ab9d-8cbdf5a5a7f4,45.618,0.649,7.977,0.375,12,6,2.0
b348b8f6-d755-469d-b0cc-44d0a5022e98,59.555,0.763,18.834,0.39,6,6,1.0
8334ac5c-492f-4559-9a08-2f600d6aa24f,62.0,0.866,19.093,0.489,5,6,0.833
cfae77e6-e74d-4f43-b8b1-6add4c85e4a7,844.313,14.832,1174.926,20.621,5,6,0.833
679063e9-b140-4d3e-8d9a-aa3be133c4a9,53.857,0.761,14.918,0.396,9,6,1.5
19d7af7c-18ef-44ca-afe1-9032c7a583c0,56.643,0.75,12.386,0.393,4,6,0.667
4902db2d-c1dd-4d52-b9ae-30d14f8dd21d,48.509,0.62,23.978,0.47,7,6,1.167
b744806e-c731-4a9b-8117-247308b2abcd,59.139,0.824,19.873,0.414,8,6,1.333
d44abd13-f4e9-44da-b46d-707476c7e5e7,54.55,0.745,19.853,0.388,4,6,0.667
28cb85fc-0c79-49db-934d-ee5c6dff3c1b,107.189,1.605,77.365,1.748,6,6,1.0
b3830e80-39df-47bb-b6da-87434c9a92b0,55.672,0.802,13.603,0.401,4,6,0.667
bbb73737-2cfd-4cb9-9248-0773e622c253,40.299,0.487,5.821,0.312,12,6,2.0
f343f987-4a37-4e69-85be-a6757bd964fd,57.026,0.783,11.322,0.394,5,6,0.833
a6db21ed-b211-4fd5-bc41-b07db9a11211,55.379,0.801,13.925,0.4,4,6,0.667
e50ae152-5397-431a-a0ee-71a14cea6ac2,64.831,0.796,15.275,0.412,7,6,1.167
8ffa8f10-80d0-46e5-962b-c52621ceec6d,60.53,0.748,13.433,0.389,5,6,0.833
090ba4c1-14cb-4551-b49a-6c27efcb6035,53.392,0.78,16.144,0.396,5,6,0.833
dbb81529-e0b9-4b90-a3f8-49c9bfe36dc9,69.892,0.784,13.568,0.4,6,6,1.0
72677921-2844-4086-a27d-bbdeda7e2d80,43.312,0.595,20.72,0.396,13,6,2.167
e7e8bbab-dff6-474f-ae9c-c0add2940a66,42.613,0.583,16.298,0.43,9,6,1.5
a09f7d0a-1eb2-41fc-bda4-cf63c53b0af3,57.997,0.804,11.145,0.402,15,6,2.5
3e33b110-d789-43bf-a3cb-5ae5135ff17d,53.151,0.747,14.73,0.391,8,6,1.333
4bfdcfc7-89ac-4f42-aea7-3147bedbc1cd,109.348,1.476,126.183,1.625,5,6,0.833
498186f7-d2b4-4cf1-858d-67c78ea1143b,33.538,0.409,29.972,0.334,8,6,1.333
aaa1058c-f450-4861-9c64-849ea8b1195a,56.252,0.803,12.923,0.402,4,6,0.667
c9d8c6d2-2e0e-4e86-90d9-ad34e6ea1b5a,58.998,0.763,12.53,0.399,5,6,0.833
a91f8319-4251-4b5b-aaea-3a2049bab6c1,32.612,0.362,17.283,0.363,9,6,1.5
11b837c7-8811-4e6b-a01e-f4c32fc7ef85,29.45,0.369,11.296,0.217,10,6,1.667
5721b56a-5c93-4a1c-9356-4ec332152e9e,56.232,0.8,12.693,0.4,4,6,0.667
6df818d1-fc80-4b61-b525-5ff6b303d48f,69.319,0.815,14.508,0.408,4,6,0.667
c8bfcee4-9467-4605-ab79-854bf7cb10f2,61.943,0.759,15.184,0.396,5,6,0.833
5ae4b07f-c453-4201-992f-43109cf6e172,54.945,0.747,19.56,0.389,5,6,0.833
3fd86d56-016e-4422-ba33-f8df849b3738,241.177,0.837,354.555,0.442,8,6,1.333
7b4713da-7fb5-4bb9-9454-998e8bf28574,39.12,0.491,11.105,0.291,13,6,2.167
76666cb6-6c44-4f71-9ec7-bd2aa632f9c1,60.33,0.765,18.051,0.389,4,6,0.667
1341406d-53c2-44f0-8e1b-6f05da1bafda,54.502,0.747,13.782,0.392,5,6,0.833
422d3048-ffee-4c82-af2c-5043ca6aa0f0,29.011,0.436,13.829,0.259,8,6,1.333
cf2c3043-1ca6-4492-8f50-dab8e1e18f47,55.031,0.756,13.854,0.395,10,6,1.667
1825e5a7-572f-4e08-8ff7-61a578a092c8,54.035,0.747,13.84,0.391,7,6,1.167
591ebcb8-a216-4a4f-9df5-989a750d8367,56.368,0.761,13.314,0.4,9,6,1.5
6b2ec000-8044-4b86-8cdd-78d83c2b2bc2,53.225,0.761,15.938,0.397,5,6,0.833
8ffbe7f0-6470-461d-b0ec-d8d417f7071d,61.092,0.784,19.051,0.398,17,6,2.833
dfcdfbc1-341e-4d7c-9360-d39f68aaaf33,58.46,0.778,17.499,0.399,5,6,0.833
4f498ed3-86c4-4587-a85a-7921fe52d0f8,54.657,0.754,13.008,0.388,6,6,1.0
027d90cc-bbc6-4f32-b197-bf3ee256b200,62.739,0.776,15.986,0.396,14,6,2.333
1e087c1e-a592-4840-a395-6ed297fba88e,65.114,0.77,13.436,0.391,4,6,0.667
a67ca5f4-42f0-4299-bfea-8fc89f3fb4c6,59.22,0.816,10.724,0.408,4,6,0.667
d12eacb8-b14c-43d0-8c16-ca126213f15c,13.874,0.197,7.092,0.135,9,6,1.5
5c7ac9b3-d51c-48b2-88f8-eccff18f8ebc,60.551,0.774,18.813,0.395,5,6,0.833
92350739-5013-4711-a976-3794f869786f,70.358,1.001,15.999,0.004,3,5,0.6
acf3e437-301b-402c-bd0f-97d4ffef3e73,28.395,0.349,9.693,0.24,7,6,1.167
269fb05e-0592-4ca9-91b1-e5807e925b07,15.815,0.219,1.948,0.112,40,6,6.667
3e8747ea-a326-43f0-acaf-8ce9bf374007,55.491,0.75,13.141,0.393,16,6,2.667
92f27335-9715-4bc1-80b9-358d9cc62730,60.426,0.797,16.187,0.401,7,6,1.167
f1f95c44-8cfd-491c-920c-77590460dc95,53.797,0.753,14.705,0.394,25,6,4.167
4c00837f-d1f2-436f-8c70-ae632aeebad6,47.338,0.604,15.071,0.406,6,6,1.0
ab7980c4-2ff8-4d34-95d1-7724f4460dd3,100.879,0.764,85.557,0.401,6,6,1.0
bc38aa80-b619-4297-abba-16493844afa8,62.389,0.813,15.045,0.407,13,6,2.167
ed1305fa-d895-4110-bc3e-08d6b5b0e35e,37.07,0.527,10.932,0.305,14,6,2.333
9a620550-4598-4f33-a109-672b5b144bed,54.931,0.769,14.663,0.401,6,6,1.0
61496536-2187-4969-8a40-3e2fd7b35c7a,63.048,0.803,20.645,0.402,3,6,0.5
16e3f6ef-e7b8-4e5a-a6f0-ddc9681c0764,58.657,0.803,10.18,0.402,5,6,0.833
9cf54ce2-98f0-441e-9f31-d2ea89974977,57.283,0.743,12.744,0.388,7,6,1.167
19f5e8bd-d884-4f18-a6d9-82d61267cf22,52.366,0.744,15.313,0.388,5,6,0.833
9c55a285-aaaa-4ace-86d9-b7f50690cb22,72.057,0.819,13.075,0.417,7,6,1.167
c886b885-2f99-40d7-951e-25dae88793a0,57.729,0.777,17.611,0.391,5,6,0.833
d92ea471-2a6c-4847-9cdb-64448866ac6d,49.835,0.638,22.299,0.451,15,6,2.5
f45fd5aa-1c08-4872-9907-0a207e5b98bd,26.254,0.371,5.494,0.222,5,6,0.833
624ccf81-6997-4642-87c6-eb94a786b43e,54.125,0.753,14.652,0.395,5,6,0.833
e71b824c-5bfb-411d-a11c-41ffaa02270d,54.316,0.778,14.956,0.395,7,6,1.167
d64a2fc6-0723-479d-a0ba-9d57508c1f76,57.023,0.787,12.734,0.404,7,6,1.167
e6215b6b-5df6-46b6-9ffe-bb07679cd19d,54.229,0.754,14.338,0.394,5,6,0.833
977b174b-e908-4d7d-be47-885d14ad17e4,25.366,0.379,15.239,0.349,4,6,0.667
8e65ab47-c0f7-4bfb-86bb-6f7662a5293b,60.269,0.868,13.524,0.439,4,6,0.667
4863fd1d-4928-4d4d-8bb3-4c024be70487,55.352,0.745,13.047,0.39,6,6,1.0
796bf101-09d2-4c2a-a52d-3b38cc58a368,58.112,0.8,18.806,0.4,4,6,0.667
963a3df5-bad5-4605-8614-18b2b9fd0b7f,64.226,0.775,15.306,0.399,3,6,0.5
f5f98a57-1a61-4318-8253-fb55d9fbbb4c,53.316,0.742,14.341,0.389,7,6,1.167
ed5de53e-9e60-4579-8b38-d82f5ad20652,56.424,0.778,12.64,0.398,5,6,0.833
4f8331bf-10c3-4529-94b8-4bd08f2e8904,55.549,0.744,18.656,0.388,7,6,1.167
b1a6ce61-c502-4ca4-9174-893fb769c574,19.808,0.235,5.575,0.128,14,6,2.333
74ac0e2d-4d21-499c-9d37-0c342a263ec7,53.551,0.744,14.3,0.39,41,6,6.833
6399383b-6363-4c15-ac2f-60f3a5a8fdc9,66.601,0.818,17.907,0.409,10,6,1.667
e0fab0d8-c8d7-484a-a079-89918741b52e,56.988,0.716,10.486,0.373,12,6,2.0
794076d2-2060-4a76-b494-f41552dc6d99,53.694,0.762,15.435,0.398,25,6,4.167
f951930f-7089-431c-b99a-2d53fe4fba29,57.754,0.785,19.238,0.405,21,6,3.5
79e18c1b-eeab-4061-9d96-5bbd593dc8d1,53.027,0.756,15.491,0.393,5,6,0.833
af20ac6f-db4c-4e85-805c-04a6c32ca0d0,54.538,0.751,13.33,0.39,6,6,1.0
9a8ed338-2bf7-44d7-84d1-415ef636d48a,66.279,0.79,13.639,0.403,5,6,0.833
6e99de04-cea0-4130-9ce6-24ebcb593df5,56.977,0.789,12.098,0.398,6,6,1.0
e431c32d-0003-4384-a633-0ce72f7a8b46,55.639,0.78,12.409,0.392,12,6,2.0
30bd8da1-a7be-4b2f-b445-c1816c05e108,55.269,0.748,19.06,0.388,6,6,1.0
58e8dd1a-00f1-47a9-a004-fddf5f21472c,62.907,0.758,15.711,0.393,4,6,0.667
4f397a2c-16ce-48e1-821d-e7a82baf9e52,52.644,0.743,15.228,0.39,6,6,1.0
8c422c2e-5132-45d2-9d8d-77f628622da2,58.629,0.774,11.581,0.399,6,6,1.0
f8aa8de3-8fc2-4cdb-8420-8b1c79562010,55.634,0.747,12.684,0.391,4,6,0.667
cb2a394c-3a93-48cd-8bde-084b761dd6b4,42.26,0.522,20.813,0.376,5,6,0.833
92efc69e-3e0e-497d-9c92-543849a5bbd7,53.303,0.753,14.891,0.392,5,6,0.833
f362bdbb-146a-44bf-beba-c1a636d53cb2,49.872,0.648,16.201,0.365,9,6,1.5
66db772e-6972-4312-bbf4-8445a69d744c,58.896,0.777,17.851,0.403,6,6,1.0
85acdbf8-6185-4b69-8f05-ca9d1e5d364c,57.987,0.805,11.251,0.402,4,6,0.667
ef575ad2-e61b-4987-a807-fbca171a258e,63.731,0.809,19.603,0.405,8,6,1.333
f3ffd99a-2867-41f7-b297-e9835893fb4a,53.663,0.744,14.022,0.388,4,6,0.667
d2522ff7-25e3-4674-858a-08bf639b3946,56.074,0.772,12.13,0.392,16,6,2.667
62cf9b65-cd87-4fd7-8e64-1cabcdbda56d,52.424,0.633,25.183,0.401,5,6,0.833
589e4121-556b-4dd3-8e87-094962fe3670,53.211,0.761,16.035,0.398,5,6,0.833
de7b1156-5764-47d5-8cf5-07722018d5fb,72.09,0.935,30.322,0.545,5,6,0.833
c792aad2-08a8-494e-817b-c7f9135e0f0c,56.104,0.773,13.753,0.403,6,6,1.0
946bc29c-c7c1-423b-98e8-b2746ff9feba,39.64,0.494,14.583,0.332,4,6,0.667
638a7a0f-578f-4e5f-95ca-10f6d22838be,35.659,0.563,12.946,0.328,14,6,2.333
69ae0613-4afa-4b3a-95e0-bd97588f0afe,52.789,0.751,15.15,0.389,7,6,1.167
fa29d91d-65a3-45a4-965e-25132560204b,61.604,0.764,16.249,0.39,8,6,1.333
a47baf86-ae4c-4b81-99cf-148653bf8864,71.517,0.832,17.527,0.418,11,6,1.833
c40e6765-6699-44a2-971a-3cbfc29a197a,53.382,0.745,14.355,0.39,5,6,0.833
1427bdca-4e15-44fb-b0b5-0095d703b9cc,41.333,0.587,5.938,0.336,6,6,1.0
54f418bd-d9f1-4fcb-bd1c-033d0b8f57cf,60.502,0.78,19.51,0.399,6,6,1.0
27700f76-1c12-475a-9963-74f19eb27c6d,57.8,0.785,11.875,0.399,6,6,1.0
60b393fc-2f5f-4edd-8e28-a720419dede7,53.693,0.762,14.103,0.388,5,6,0.833
36806d7b-262d-44ee-b894-62afa871d58f,41.954,0.465,27.123,0.405,5,6,0.833
94ce3cf0-b8f2-4e62-9bbf-4bb9940008ea,53.722,0.746,14.536,0.393,6,6,1.0
07da7323-19cf-40aa-9c7e-8635106d8222,40.104,0.492,14.179,0.347,2,6,0.333
068ec414-4284-499f-94f2-9f44c5dbd56a,57.033,0.743,12.836,0.389,7,6,1.167
b61a2d99-6aa6-4b0c-97e3-06786a7eaf3a,55.128,0.772,14.38,0.401,6,6,1.0
d520fdcf-5dfe-47dc-959e-e358cf92ecb4,135.27,2.171,166.867,3.002,5,6,0.833
55cc69db-0255-40e1-936b-1fa44ed473ea,56.545,0.751,17.87,0.389,6,6,1.0
ceb5f2e9-d4dc-48ad-a8b1-9cba8957a0e6,56.351,0.744,12.768,0.389,5,6,0.833
f4348528-4a4f-4bcd-b576-7cf61674807d,52.684,0.747,15.347,0.391,7,6,1.167
017c528a-9e9a-4839-bf6e-b98b787ec40b,54.011,0.755,14.38,0.392,7,6,1.167
c2a13aed-ff3c-4b5c-aed6-b7d69cba8152,52.945,0.753,15.382,0.392,9,6,1.5
fedbfdd9-f44b-41dc-9c34-cf8439f7e5ba,59.955,0.774,12.112,0.401,6,6,1.0
a6811dd7-c88e-4383-8977-5bb71b18c71e,54.375,0.758,14.654,0.398,6,6,1.0
5f7718ce-d8d3-4e45-9c5f-e8b4d0046700,53.877,0.744,14.098,0.39,5,6,0.833
84186adf-e176-45f5-9fd3-b95ef51fcc86,44.363,0.578,17.607,0.371,6,6,1.0
c616b71b-e018-4de9-a64e-5597ae901c2b,58.991,0.808,12.67,0.432,10,6,1.667
ff081c78-2466-4fd6-b94e-51408d7b7ae7,62.666,0.767,15.262,0.391,4,6,0.667
5fec249e-b9e0-4d66-b43b-6630ddac78cb,145.563,1.636,162.118,1.848,7,6,1.167
acdb5639-5f6c-4037-b540-0b8ddcbdd2f1,58.182,0.782,12.062,0.403,6,6,1.0
6d746ae0-dece-4b85-ba19-32c63c7e136e,56.611,0.774,13.328,0.403,6,6,1.0
b7bc56a4-cebe-4418-a7b9-56481319ff5e,57.723,0.789,12.369,0.404,5,6,0.833
70dd9e11-bfb1-493d-9590-f306f8e354a3,56.294,0.75,12.652,0.39,5,6,0.833
2fe45550-7340-4c67-8ec9-f128fbea0c86,62.312,0.789,13.258,0.413,6,6,1.0
22e15517-1038-4c7e-8f6d-fc8b1338df98,23.813,0.347,14.123,0.206,5,6,0.833
298d94d8-3db6-4c02-b7cf-65e8df0c99a2,54.059,0.699,17.975,0.438,8,6,1.333
dc745187-999b-4b9a-a9b9-d815abab7755,14.332,0.193,5.128,0.117,15,6,2.5
4d42f089-7184-48c0-a401-c4bc909dd1c8,59.832,0.817,10.669,0.409,6,6,1.0
ace3835c-accf-48af-be4f-8b7a270ce99a,48.13,0.671,16.058,0.365,5,6,0.833
5dfe8163-85e3-488e-9388-e0e4d6b89a26,62.07,0.895,21.497,0.459,16,10,1.6
054cc523-c55a-4b1b-b309-579bb83a44c4,56.945,0.81,13.233,0.405,8,6,1.333
d63c291a-1259-47fc-9117-f063bb7dc63b,56.321,0.778,13.862,0.414,9,6,1.5
67cf61da-2bbb-4b6b-bff2-83c17d5085ac,53.079,0.753,17.326,0.398,13,6,2.167
8394cf5b-c2ab-420a-9b60-f6dc3ce5e320,53.399,0.747,14.628,0.392,16,6,2.667
b224f9b2-e11a-41f0-b177-4bd0adbd86d5,61.821,0.785,18.11,0.4,14,6,2.333
fac11b57-5aef-465b-af2d-07a7ba3ff889,56.099,0.803,13.664,0.401,13,6,2.167
3a7a52eb-bdbf-46dd-8dff-c983f50a3c3b,56.012,0.766,13.51,0.4,13,6,2.167
aada56fe-0175-4f90-b3f1-b1c43066934d,55.492,0.804,14.791,0.402,4,6,0.667
f6fe95c8-4c04-432d-a968-ea6329ab3001,49.459,0.681,17.287,0.373,7,6,1.167
e03ccbeb-240e-43ac-858c-6992bb7dc84e,52.027,0.739,15.655,0.389,5,6,0.833
e2db56b3-2ac4-4a58-bb0c-9f8eb012a69d,61.068,0.877,22.927,0.545,8,6,1.333
0223d5da-2acd-4cdb-8f8d-72a40d7892ed,65.957,0.871,9.955,0.444,3,6,0.5
2072d6c0-68e7-4eb2-906e-54d16b683754,19.717,0.183,10.808,0.127,5,6,0.833
1a41023f-ce54-4141-a39a-c6c9429615ca,57.392,0.756,17.086,0.388,5,6,0.833
dd78de13-6d49-44e0-a236-3814f7f489d2,55.356,0.763,14.175,0.4,13,6,2.167
563b1359-c983-45ce-872c-7d5f88c4caca,66.922,0.808,16.215,0.404,4,6,0.667
e436fd36-9de0-4a5f-8140-0d900122eb7c,49.056,0.618,26.791,0.47,9,6,1.5
0ff76d68-5313-4d12-9f30-fc1036fe77be,55.807,0.742,12.976,0.389,8,6,1.333
dd63b442-e6af-455d-bdcd-7611f4848083,44.825,0.574,16.861,0.449,11,6,1.833
bde5f597-f084-4efd-a457-5e2eae44e778,91.395,0.774,58.703,0.391,7,6,1.167
541ecac1-7e89-4082-8719-fbde2e27912d,54.599,0.745,13.19,0.389,5,6,0.833
4097bb8e-4a61-48cd-8e2e-63e0a02c4b8e,56.999,0.828,17.09,0.47,6,6,1.0
67b742d9-25e0-4d4f-b8d0-df674d15e17c,68.934,0.867,16.998,0.437,5,6,0.833
44e85b34-e8e6-43df-8b3e-1d1f48632d14,51.791,0.742,15.894,0.388,5,6,0.833
553e335c-bfd6-40fc-b484-e21910dd8736,65.237,0.789,14.491,0.404,5,6,0.833
2c8011fa-4913-4398-bfde-46527cb9045a,49.486,0.709,10.834,0.373,5,6,0.833
f7632237-2729-4f74-b4b4-cdd0515dda3b,56.111,0.778,12.865,0.396,7,6,1.167
d5cd960b-4964-4bda-a96b-9f1b30b377ce,52.514,0.547,29.71,0.439,7,6,1.167
e990c39d-63a8-4982-b6e1-d1dfb7337b0a,47.351,0.651,18.389,0.372,8,6,1.333
02dd105d-9a10-43d6-88b4-260b1b85e740,53.284,0.686,20.611,0.409,5,6,0.833
8ee4fea0-bcd0-485f-ac40-90be082926c1,53.576,0.771,14.969,0.39,6,6,1.0
8a228da2-e96e-4a65-a25d-5552079ba51f,42.794,0.57,19.931,0.368,5,6,0.833
ed80457e-431d-45a7-81fe-a8e4352dbba7,54.927,0.758,13.812,0.396,9,6,1.5
86216551-6179-4387-9287-d5004926a1ec,59.124,0.87,17.09,0.483,7,6,1.167
d06f5ff3-8754-4df8-97ca-dff70b23d042,53.626,0.749,14.274,0.391,8,6,1.333
3b5b422a-f51c-4b9c-9443-c8ac5a6418c4,52.741,0.746,14.83,0.388,5,6,0.833
9d79cd05-3148-4607-88af-106d3a734ea6,47.269,0.617,20.575,0.411,7,6,1.167
ea08a475-85ee-4de4-a115-c33f2b0c5234,41.528,0.59,13.259,0.405,15,6,2.5
17c12bd8-69c4-441d-8d6f-0d52d7c5e122,55.274,0.76,13.438,0.395,20,6,3.333
679db766-fad5-46d9-86e1-ba39e9e96353,80.702,0.805,39.43,0.403,25,6,4.167
ff85a089-cfec-40f4-8881-a4b08a4543bc,78.605,0.797,36.645,0.398,5,6,0.833
5ea2e699-532b-4324-b1aa-e081f440cd80,68.182,0.883,29.879,0.554,6,5,1.2
858ec617-312b-403e-ab55-e3d023323e6c,57.71,0.798,14.342,0.414,26,6,4.333
a7ab5ae2-67cf-49a1-a5d8-aeb1dae92795,32.348,0.41,6.219,0.219,10,6,1.667
a2c323fd-51ed-4030-9e32-d24a13fab011,62.381,0.747,15.913,0.391,4,6,0.667
bca7f9c0-44b2-4759-b8a7-b805ecd6b01f,56.824,0.804,12.662,0.402,7,6,1.167
cf71d51b-dd86-403c-bb6f-7d491d378b87,54.351,0.757,14.325,0.392,5,6,0.833
75f0789f-c52e-4b3a-8904-4ad11281afe4,52.645,0.738,14.952,0.389,38,6,6.333
4ed0ced8-e0c5-4133-869c-79bd892a875f,53.089,0.748,14.678,0.389,5,6,0.833
8c20981a-8e9a-49dc-9047-d73c7d2b46b6,51.465,0.743,16.365,0.388,6,6,1.0
f9b361cf-4755-464d-90b6-da82cca53a6f,54.942,0.794,24.558,0.421,8,6,1.333
f643053a-18ff-465c-ad0b-c70daeead290,53.14,0.764,16.257,0.399,8,6,1.333
fc5ca956-b2f7-4f25-ba40-db9982dac3c2,22.694,0.254,8.059,0.137,5,6,0.833
3cdfe584-fd00-4447-8d6a-654b8caf9a98,57.911,0.772,18.435,0.401,5,6,0.833
3ae365a1-cb40-4cdc-968e-3b92e22e7e35,64.091,0.769,14.232,0.39,7,6,1.167
6c85b21d-98d7-4c33-b4db-12f360723a22,49.204,0.768,24.431,0.47,5,6,0.833
f13f810f-49be-4a2d-9704-f562b8fa6034,21.804,0.275,16.685,0.207,18,6,3.0
cea1ba79-6a29-46a9-9599-6d33d97c0ad3,55.706,0.822,22.664,0.432,5,10,0.5
37d8c97c-3bfb-4c60-a583-2a0f642f1c97,1138.062,12.733,2141.553,23.973,5,6,0.833
296a6e27-4c86-45a6-bc8d-49772c2350c4,55.749,0.76,19.993,0.396,9,6,1.5
dc026034-e113-4c32-9420-b427cb894b94,35.145,0.432,13.015,0.342,7,6,1.167
33989c08-926d-4d6b-90a2-d86c3dd6ba5d,68.363,0.799,14.824,0.4,9,6,1.5
bfaa7913-c445-4e79-ab0d-6f311b1d43de,13.175,0.169,3.785,0.117,7,6,1.167
be37b9ea-8479-4f61-9c95-227bfd5b2157,54.637,0.744,13.491,0.39,5,6,0.833
5ce2b7e2-92d2-4f7f-9e5f-5e63fc73456c,56.106,0.708,25.746,0.394,4,6,0.667
ea21a378-3bb6-4ad0-b652-e327fd6b9838,56.11,0.766,12.954,0.395,6,6,1.0
7d1c07a4-926f-42e8-a379-aa9be50730e9,78.816,1.225,48.078,1.026,5,6,0.833
4ae6ffb5-2832-438b-891e-b7a22fb6114f,52.935,0.632,24.337,0.398,6,6,1.0
25b2b823-5d59-4233-aa04-78786ee97acc,58.077,0.741,16.621,0.389,5,6,0.833
c3a926c2-a1ca-4759-bdcb-dfe9477d3629,62.008,0.868,15.595,0.439,4,6,0.667
056ac47a-2998-4499-9120-0531dcbab42b,38.389,0.469,20.005,0.359,14,6,2.333
df29c827-3fd4-4f60-8398-41cfa350e3ea,61.846,0.767,16.282,0.39,5,6,0.833
11d0afe0-bc44-4069-b15a-3a01df8d8cec,52.561,0.757,15.749,0.39,6,6,1.0
a6240309-7ce8-46bf-97e8-895374c9ab6e,65.029,0.863,55.206,0.764,4,6,0.667
fb45f774-3e7a-445e-bfe5-9d6efe7e6312,56.419,0.765,13.131,0.401,7,6,1.167
a00a8aa7-c70f-4927-b60b-745110e7e1ba,61.507,0.764,16.276,0.39,8,6,1.333
7ad117c7-c67f-4f65-a8c3-c1ec9b7ec4d8,40.902,0.611,26.497,0.419,11,6,1.833
e8456ae4-8146-4a8c-b72c-863d68b7c290,59.976,0.769,16.255,0.397,3,6,0.5
d223c2d6-e1af-4f83-8f65-22de0508d0ef,43.27,0.547,19.164,0.307,13,6,2.167
46c1290b-f11e-41ce-91d1-c0d1c07c41c5,53.964,0.744,13.741,0.388,5,6,0.833
e6296091-474c-4abe-95df-f2af2d6cdee2,272.06,1.018,376.941,0.617,7,6,1.167
d3dde58c-06e7-438b-bbd0-a8a0a508c90a,78.938,0.754,44.9,0.397,5,6,0.833
